101800,PINTURA AMARILLA PINTURIC,1486.0,MASSOL
101801,PINTURA ANTIOXIDO PINTURIC,1486.0,MASSOL
101802,PINTURA AZUL MARINO PINTURIC,1486.0,MASSOL
101803,PINTURA AZULEJO PINTURIC,1486.0,MASSOL
101804,PINTURA BEIGE PINTURIC,1486.0,MASSOL
101805,PINTURA BERMELLON PINTURIC,1486.0,MASSOL
101806,PINTURA BLANCO BRILLANTE PINTURIC,1486.0,MASSOL
101807,PINTURA BLANCO MATE PINTURIC,1486.0,MASSOL
101808,PINTURA BLANCO SATINADO PINTURIC,1486.0,MASSOL
101809,PINTURA CELESTE PINTURIC,1486.0,MASSOL
101810,PINTURA CREMA/MARFIL PINTURIC,1486.0,MASSOL
101811,PINTURA ESMERALDA PINTURIC,1486.0,MASSOL
101812,PINTURA GRIS ESPACIAL PINTURIC,1486.0,MASSOL
101813,PINTURA GRIS PERLA PINTURIC,1486.0,MASSOL
101814,PINTURA GRIS OSCURO PINTURIC,1486.0,MASSOL
101815,PINTURA VERDE CLARO PINTURIC,1486.0,MASSOL
101816,PINTURA VERDE INGLES PINTURIC,1486.0,MASSOL
101817,PINTURA VIOLETA PINTURIC,1486.0,MASSOL
101818,PINTURA MARRON PINTURIC,1486.0,MASSOL
101819,PINTURA NARANJA PINTURIC,1486.0,MASSOL
101820,PINTURA NEGRO MATE PINTURIC,1486.0,MASSOL
101821,PINTURA NEGRO BRILLANTE PINTURIC,1486.0,MASSOL
101822,PINTURA NEGRO SATINADO PINTURIC,1486.0,MASSOL
101823,PINTURA ROSA PINTURIC,1486.0,MASSOL
101824,PINTURA TRAFUL PINTURIC,1486.0,MASSOL
101825,PINTURA AMARILLO GAS PINTURIC,1486.0,MASSOL
101826,PINTURA ORO PINTURIC,2913.0,MASSOL
101827,PINTURA PLATA PINTURIC,1941.0,MASSOL
101828,PINTURA LACA BRILLANTE PINTURIC,1644.0,MASSOL
101829,PINTURA LACA MATE PINTURIC,1750.0,MASSOL
101830,PINTURA LACA SATINADA PINTURIC,1720.0,MASSOL
101831,PINTURA BARNIZ BRILLANTE PINTURIC,1331.0,MASSOL
101832,PINTURA BARNIZ SATINADO PINTURIC,1386.0,MASSOL
101833,PINTURA BARNIZ MATE PINTURIC,1434.0,MASSOL
101834,PINTURA VIOLETA INTENSSO PINTURIC,1490.0,MASSOL
101835,PINTURA COBRE PINTURIC,1988.0,MASSOL
101836,PINTURA VERDE MANZANA PINTURIC,1486.0,MASSOL
101837,PINTURA ALUMINIO PINTURIC,1941.0,MASSOL
101846,PINTURA ROJO VIVO,1486.0,MASSOL
101850,PINTURA A.TEMP ALUMINIO PINTURIC,1975.0,MASSOL
101851,PINTURA A.TEMP NEGRO PINTURIC,2911.0,MASSOL
101860,PINTURA REMOVIBLE  AQUA MARINE,1725.0,MASSOL
101861,PINTURA REMOVIBLE  GRIS ACERO,1725.0,MASSOL
101862,PINTURA REMOVIBLE  AMARILLO,1725.0,MASSOL
101863,PINTURA REMOVIBLE  BLANCO,1725.0,MASSOL
101864,PINTURA REMOVIBLE  ESMERILADO,1725.0,MASSOL
101865,PINTURA REMOVIBLE  ROJO,1725.0,MASSOL
101866,PINTURA REMOVIBLE  NEGRO,1725.0,MASSOL
101867,PINTURA REMOVIBLE  VIOLETA,1725.0,MASSOL
101868,PINTURA REMOVIBLE  CELESTE,1725.0,MASSOL
101869,PINTURA REMOVIBLE  ROSA,1725.0,MASSOL
101870,PINTURA REMOVIBLE  VERDE,1725.0,MASSOL
101871,PINTURA REMOVIBLE  NARANJA,1725.0,MASSOL
101900,PINTURA AMARILLA PINTURIC,2132.0,MASSOL
101901,PINTURA ANTIOXIDO  PINTURIC,2132.0,MASSOL
101902,PINTURA AZUL MARINO PINTURIC,2132.0,MASSOL
101903,PINTURA AZULEJO  PINTURIC,2132.0,MASSOL
101904,PINTURA BEIGE PINTURIC,2132.0,MASSOL
101905,PINTURA BERMELLON PINTURIC,2132.0,MASSOL
101906,PINTURA BLANCO BRILLANTE PINTURIC,2132.0,MASSOL
101907,PINTURA BLANCO MATE PINTURIC,2132.0,MASSOL
101908,PINTURA BLANCO SATINADO PINTURIC,2132.0,MASSOL
101909,PINTURA CELESTE PINTURIC,2132.0,MASSOL
101910,PINTURA CREMA/MARFIL PINTURIC,2132.0,MASSOL
101911,PINTURA ESMERALDA PINTURIC,2132.0,MASSOL
101912,PINTURA GRIS ESPACIAL PINTURIC,2132.0,MASSOL
101913,PINTURA GRIS PERLA PINTURIC,2132.0,MASSOL
101914,PINTURA GRIS OSCURO PINTURIC,2132.0,MASSOL
101915,PINTURA VERDE CLARO PINTURIC,2132.0,MASSOL
101916,PINTURA VERDE INGLES PINTURIC,2132.0,MASSOL
101917,PINTURA VIOLETA PINTURIC,2132.0,MASSOL
101918,PINTURA MARRON PINTURIC,2132.0,MASSOL
101919,PINTURA NARANJA PINTURIC,2132.0,MASSOL
101920,PINTURA NEGRO SATINADO PINTURIC,2132.0,MASSOL
101921,PINTURA NEGRO BRILLANTE PINTURIC,2132.0,MASSOL
101922,PINTURA NEGRO MATE PINTURIC,2132.0,MASSOL
101923,PINTURA ROSA PINTURIC,2132.0,MASSOL
